published_result,published_phase,published_paradigm,source_kind,coverage_note,model,task,task family,success,token consumption,source_run,run_id,round_id,attempt_index,verify_status,input_tokens,output_tokens,worker_id,ledger_path
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,astropy__astropy-14182,astropy/astropy,false,46463,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_001_astropy__astropy-14182,1,1,FAIL,45390,1073,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_001_astropy__astropy-14182/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,astropy__astropy-14182,astropy/astropy,false,46838,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_001_astropy__astropy-14182,4,2,INFRA,45627,1211,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_001_astropy__astropy-14182/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-11964,django/django,false,6166,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_005_django__django-11964,1,1,FAIL,5858,308,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_005_django__django-11964/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-11964,django/django,false,6865,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_005_django__django-11964,3,2,FAIL,5964,901,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_005_django__django-11964/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-12308,django/django,false,10576,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_007_django__django-12308,1,1,FAIL,9377,1199,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_007_django__django-12308/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-12308,django/django,false,10172,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_007_django__django-12308,4,2,FAIL,9589,583,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_007_django__django-12308/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-14155,django/django,false,22686,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_009_django__django-14155,1,1,FAIL,22031,655,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_009_django__django-14155/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-14155,django/django,false,28265,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_009_django__django-14155,4,2,FAIL,22265,6000,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_009_django__django-14155/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,103685,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_002_matplotlib__matplotlib-23299,1,1,FAIL,102870,815,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_002_matplotlib__matplotlib-23299/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,103579,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_002_matplotlib__matplotlib-23299,4,2,INFRA,103029,550,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_002_matplotlib__matplotlib-23299/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-23476,matplotlib/matplotlib,false,139242,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_006_matplotlib__matplotlib-23476,1,1,FAIL,138643,599,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_006_matplotlib__matplotlib-23476/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-23476,matplotlib/matplotlib,false,139758,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_006_matplotlib__matplotlib-23476,8,2,INFRA,139082,676,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_006_matplotlib__matplotlib-23476/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,psf__requests-2317,psf/requests,false,19030,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_003_psf__requests-2317,1,1,FAIL,18681,349,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_003_psf__requests-2317/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,psf__requests-2317,psf/requests,false,19048,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_003_psf__requests-2317,3,2,FAIL,18790,258,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_003_psf__requests-2317/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,pylint-dev__pylint-7080,pylint-dev/pylint,true,25047,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_008_pylint-dev__pylint-7080,1,1,PASS,24239,808,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_008_pylint-dev__pylint-7080/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,30082,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_004_scikit-learn__scikit-learn-25747,1,1,FAIL,29095,987,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_004_scikit-learn__scikit-learn-25747/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,30376,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_004_scikit-learn__scikit-learn-25747,3,2,INFRA,29182,1194,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_004_scikit-learn__scikit-learn-25747/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,sympy__sympy-17630,sympy/sympy,false,24018,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_010_sympy__sympy-17630,1,1,FAIL,22806,1212,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_010_sympy__sympy-17630/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,sympy__sympy-17630,sympy/sympy,false,24342,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_010_sympy__sympy-17630,4,2,FAIL,23043,1299,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_010_sympy__sympy-17630/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,astropy__astropy-12907,astropy/astropy,true,101092,solo_gpt52_market50_remaining40_20260219T221230Z,swebench_market_direct_penalty_004_astropy__astropy-12907,1,1,PASS,100509,583,gpt-5.2,runs/research/phase2/solo_gpt52_market50_remaining40_20260219T221230Z/swebench_market_direct_penalty_004_astropy__astropy-12907/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,astropy__astropy-14365,astropy/astropy,true,48640,solo_gpt52_market50_remaining40_20260219T221230Z,swebench_market_direct_penalty_011_astropy__astropy-14365,1,1,PASS,43327,5313,gpt-5.2,runs/research/phase2/solo_gpt52_market50_remaining40_20260219T221230Z/swebench_market_direct_penalty_011_astropy__astropy-14365/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,astropy__astropy-14995,astropy/astropy,true,34472,solo_gpt52_market50_remaining40_20260219T221230Z,swebench_market_direct_penalty_020_astropy__astropy-14995,1,1,PASS,33654,818,gpt-5.2,runs/research/phase2/solo_gpt52_market50_remaining40_20260219T221230Z/swebench_market_direct_penalty_020_astropy__astropy-14995/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-10914,django/django,true,21046,solo_gpt52_market50_remaining40_20260219T221230Z,swebench_market_direct_penalty_005_django__django-10914,1,1,PASS,20677,369,gpt-5.2,runs/research/phase2/solo_gpt52_market50_remaining40_20260219T221230Z/swebench_market_direct_penalty_005_django__django-10914/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-11099,django/django,true,4901,solo_gpt52_market50_remaining40_20260219T221230Z,swebench_market_direct_penalty_012_django__django-11099,1,1,PASS,4618,283,gpt-5.2,runs/research/phase2/solo_gpt52_market50_remaining40_20260219T221230Z/swebench_market_direct_penalty_012_django__django-11099/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-11133,django/django,true,14407,solo_gpt52_market50_remaining40_20260219T221230Z,swebench_market_direct_penalty_024_django__django-11133,1,1,PASS,14039,368,gpt-5.2,runs/research/phase2/solo_gpt52_market50_remaining40_20260219T221230Z/swebench_market_direct_penalty_024_django__django-11133/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-11179,django/django,false,10085,solo_gpt52_market50_remaining40_20260219T221230Z,swebench_market_direct_penalty_029_django__django-11179,1,1,FAIL,9547,538,gpt-5.2,runs/research/phase2/solo_gpt52_market50_remaining40_20260219T221230Z/swebench_market_direct_penalty_029_django__django-11179/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-11179,django/django,false,10091,solo_gpt52_market50_remaining40_20260219T221230Z,swebench_market_direct_penalty_029_django__django-11179,3,2,FAIL,9643,448,gpt-5.2,runs/research/phase2/solo_gpt52_market50_remaining40_20260219T221230Z/swebench_market_direct_penalty_029_django__django-11179/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-11815,django/django,false,13057,solo_gpt52_market50_remaining40_20260219T221230Z,swebench_market_direct_penalty_033_django__django-11815,1,1,FAIL,11961,1096,gpt-5.2,runs/research/phase2/solo_gpt52_market50_remaining40_20260219T221230Z/swebench_market_direct_penalty_033_django__django-11815/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-11815,django/django,true,12509,solo_gpt52_market50_remaining40_20260219T221230Z,swebench_market_direct_penalty_033_django__django-11815,4,2,PASS,12113,396,gpt-5.2,runs/research/phase2/solo_gpt52_market50_remaining40_20260219T221230Z/swebench_market_direct_penalty_033_django__django-11815/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-11848,django/django,false,11462,solo_gpt52_market50_remaining40_20260219T221230Z,swebench_market_direct_penalty_001_django__django-11848,1,1,FAIL,10154,1308,gpt-5.2,runs/research/phase2/solo_gpt52_market50_remaining40_20260219T221230Z/swebench_market_direct_penalty_001_django__django-11848/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-11848,django/django,true,11672,solo_gpt52_market50_remaining40_20260219T221230Z,swebench_market_direct_penalty_001_django__django-11848,4,2,PASS,10382,1290,gpt-5.2,runs/research/phase2/solo_gpt52_market50_remaining40_20260219T221230Z/swebench_market_direct_penalty_001_django__django-11848/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-11999,django/django,true,24361,solo_gpt52_market50_remaining40_20260219T221230Z,swebench_market_direct_penalty_036_django__django-11999,1,1,PASS,23647,714,gpt-5.2,runs/research/phase2/solo_gpt52_market50_remaining40_20260219T221230Z/swebench_market_direct_penalty_036_django__django-11999/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-12125,django/django,false,14295,solo_gpt52_market50_remaining40_20260219T221230Z,swebench_market_direct_penalty_039_django__django-12125,1,1,INFRA,12106,2189,gpt-5.2,runs/research/phase2/solo_gpt52_market50_remaining40_20260219T221230Z/swebench_market_direct_penalty_039_django__django-12125/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-12125,django/django,false,12880,solo_gpt52_market50_remaining40_20260219T221230Z,swebench_market_direct_penalty_039_django__django-12125,3,2,INFRA,12259,621,gpt-5.2,runs/research/phase2/solo_gpt52_market50_remaining40_20260219T221230Z/swebench_market_direct_penalty_039_django__django-12125/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-12708,django/django,true,49262,solo_gpt52_market50_remaining40_20260219T221230Z,swebench_market_direct_penalty_040_django__django-12708,1,1,PASS,48491,771,gpt-5.2,runs/research/phase2/solo_gpt52_market50_remaining40_20260219T221230Z/swebench_market_direct_penalty_040_django__django-12708/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-14534,django/django,false,48244,solo_gpt52_market50_remaining40_20260219T221230Z,swebench_market_direct_penalty_014_django__django-14534,1,1,INFRA,47494,750,gpt-5.2,runs/research/phase2/solo_gpt52_market50_remaining40_20260219T221230Z/swebench_market_direct_penalty_014_django__django-14534/ledger.jsonl
phase2_solo_gpt52_900s,Phase II,solo_gpt52_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-14534,django/django,true,47995,solo_gpt52_market50_remaining40_20260219T221230Z,swebench_market_direct_penalty_014_django__django-14534,4,2,PASS,47720,275,gpt-5.2,runs/research/phase2/solo_gpt52_market50_remaining40_20260219T221230Z/swebench_market_direct_penalty_014_django__django-14534/ledger.jsonl
