model,task,task family,success,token consumption,source_run,run_id,round_id,attempt_index,verify_status,input_tokens,output_tokens,worker_id,ledger_path
openai:gpt-5.2-pro-2025-12-11,astropy__astropy-14365,astropy/astropy,false,46810,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_021_astropy__astropy-14365,1,1,INFRA,43334,3476,gpt-5.2-pro,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_021_astropy__astropy-14365/ledger.jsonl
openai:gpt-5.2-2025-12-11,astropy__astropy-14365,astropy/astropy,false,44122,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_021_astropy__astropy-14365,2,2,FAIL,43460,662,gpt-5.2,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_021_astropy__astropy-14365/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,astropy__astropy-14995,astropy/astropy,false,36641,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_030_astropy__astropy-14995,1,1,INFRA,33661,2980,gpt-5.2-pro,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_030_astropy__astropy-14995/ledger.jsonl
openai:gpt-5.2-2025-12-11,astropy__astropy-14995,astropy/astropy,false,34992,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_030_astropy__astropy-14995,2,2,INFRA,33848,1144,gpt-5.2,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_030_astropy__astropy-14995/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,django__django-10914,django/django,false,21777,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_015_django__django-10914,1,1,INFRA,20685,1092,gpt-5.2-pro,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_015_django__django-10914/ledger.jsonl
anthropic:claude-opus-4-5-20251101,django__django-10914,django/django,false,28266,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_015_django__django-10914,2,2,INFRA,26838,1428,claude-opus-4-5,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_015_django__django-10914/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,django__django-11099,django/django,false,5424,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_022_django__django-11099,1,1,INFRA,4625,799,gpt-5.2-pro,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_022_django__django-11099/ledger.jsonl
openai:gpt-5.2-2025-12-11,django__django-11099,django/django,false,5011,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_022_django__django-11099,2,2,INFRA,4745,266,gpt-5.2,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_022_django__django-11099/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,django__django-11848,django/django,false,14847,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_011_django__django-11848,1,1,INFRA,10161,4686,gpt-5.2-pro,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_011_django__django-11848/ledger.jsonl
openai:gpt-5.2-2025-12-11,django__django-11848,django/django,false,11376,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_011_django__django-11848,2,2,INFRA,10281,1095,gpt-5.2,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_011_django__django-11848/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,django__django-11964,django/django,false,11399,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_005_django__django-11964,1,1,INFRA,5880,5519,gpt-5.2-pro,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_005_django__django-11964/ledger.jsonl
openai:gpt-5.2-2025-12-11,django__django-11964,django/django,false,6297,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_005_django__django-11964,2,2,INFRA,6000,297,gpt-5.2,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_005_django__django-11964/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,django__django-12308,django/django,false,15038,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_007_django__django-12308,1,1,INFRA,9399,5639,gpt-5.2-pro,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_007_django__django-12308/ledger.jsonl
openai:gpt-5.2-2025-12-11,django__django-12308,django/django,false,10117,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_007_django__django-12308,2,2,INFRA,9570,547,gpt-5.2,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_007_django__django-12308/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,django__django-14155,django/django,false,26085,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_009_django__django-14155,1,1,INFRA,22053,4032,gpt-5.2-pro,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_009_django__django-14155/ledger.jsonl
openai:gpt-5.2-2025-12-11,django__django-14155,django/django,false,23216,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_009_django__django-14155,2,2,FAIL,22211,1005,gpt-5.2,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_009_django__django-14155/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,django__django-14534,django/django,false,52108,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_024_django__django-14534,1,1,INFRA,47497,4611,gpt-5.2-pro,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_024_django__django-14534/ledger.jsonl
openai:gpt-5.2-2025-12-11,django__django-14534,django/django,false,48361,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_024_django__django-14534,2,2,FAIL,47617,744,gpt-5.2,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_024_django__django-14534/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,django__django-15252,django/django,false,32851,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_025_django__django-15252,1,1,FAIL,26851,6000,gpt-5.2-pro,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_025_django__django-15252/ledger.jsonl
anthropic:claude-opus-4-5-20251101,django__django-15252,django/django,false,34256,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_025_django__django-15252,2,2,INFRA,33660,596,claude-opus-4-5,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_025_django__django-15252/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,django__django-15695,django/django,false,62059,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_026_django__django-15695,1,1,FAIL,56059,6000,gpt-5.2-pro,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_026_django__django-15695/ledger.jsonl
anthropic:claude-opus-4-5-20251101,django__django-15695,django/django,false,76617,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_026_django__django-15695,2,2,INFRA,75862,755,claude-opus-4-5,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_026_django__django-15695/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,108892,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_002_matplotlib__matplotlib-23299,1,1,FAIL,102892,6000,gpt-5.2-pro,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_002_matplotlib__matplotlib-23299/ledger.jsonl
anthropic:claude-opus-4-5-20251101,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,114382,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_002_matplotlib__matplotlib-23299,2,2,INFRA,113834,548,claude-opus-4-5,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_002_matplotlib__matplotlib-23299/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,229732,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_016_matplotlib__matplotlib-23314,1,1,FAIL,227576,2156,gpt-5.2-pro,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_016_matplotlib__matplotlib-23314/ledger.jsonl
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,228187,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_016_matplotlib__matplotlib-23314,2,2,INFRA,227616,571,gpt-5.2,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_016_matplotlib__matplotlib-23314/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,matplotlib__matplotlib-23476,matplotlib/matplotlib,false,144613,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_006_matplotlib__matplotlib-23476,1,1,FAIL,138613,6000,gpt-5.2-pro,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_006_matplotlib__matplotlib-23476/ledger.jsonl
anthropic:claude-opus-4-5-20251101,matplotlib__matplotlib-23476,matplotlib/matplotlib,false,159394,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_006_matplotlib__matplotlib-23476,2,2,INFRA,157873,1521,claude-opus-4-5,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_006_matplotlib__matplotlib-23476/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,matplotlib__matplotlib-24149,matplotlib/matplotlib,false,260958,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_023_matplotlib__matplotlib-24149,1,1,INFRA,258930,2028,gpt-5.2-pro,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_023_matplotlib__matplotlib-24149/ledger.jsonl
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-24149,matplotlib/matplotlib,false,259684,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_023_matplotlib__matplotlib-24149,2,2,INFRA,259095,589,gpt-5.2,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_023_matplotlib__matplotlib-24149/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,psf__requests-2317,psf/requests,false,22633,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_003_psf__requests-2317,1,1,FAIL,18703,3930,gpt-5.2-pro,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_003_psf__requests-2317/ledger.jsonl
anthropic:claude-opus-4-5-20251101,psf__requests-2317,psf/requests,false,24357,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_003_psf__requests-2317,2,2,INFRA,24018,339,claude-opus-4-5,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_003_psf__requests-2317/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,pydata__xarray-4094,pydata/xarray,false,115502,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_017_pydata__xarray-4094,1,1,INFRA,109502,6000,gpt-5.2-pro,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_017_pydata__xarray-4094/ledger.jsonl
openai:gpt-5.2-2025-12-11,pydata__xarray-4094,pydata/xarray,false,110462,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_017_pydata__xarray-4094,2,2,FAIL,109628,834,gpt-5.2,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_017_pydata__xarray-4094/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,pylint-dev__pylint-7080,pylint-dev/pylint,false,30265,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_008_pylint-dev__pylint-7080,1,1,INFRA,24265,6000,gpt-5.2-pro,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_008_pylint-dev__pylint-7080/ledger.jsonl
openai:gpt-5.2-2025-12-11,pylint-dev__pylint-7080,pylint-dev/pylint,false,25107,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_008_pylint-dev__pylint-7080,2,2,FAIL,24427,680,gpt-5.2,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_008_pylint-dev__pylint-7080/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,pytest-dev__pytest-7432,pytest-dev/pytest,false,18847,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_031_pytest-dev__pytest-7432,1,1,INFRA,13722,5125,gpt-5.2-pro,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_031_pytest-dev__pytest-7432/ledger.jsonl
openai:gpt-5.2-2025-12-11,pytest-dev__pytest-7432,pytest-dev/pytest,false,14612,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_031_pytest-dev__pytest-7432,2,2,INFRA,13845,767,gpt-5.2,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_031_pytest-dev__pytest-7432/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,pytest-dev__pytest-7490,pytest-dev/pytest,false,22812,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_013_pytest-dev__pytest-7490,1,1,INFRA,17878,4934,gpt-5.2-pro,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_013_pytest-dev__pytest-7490/ledger.jsonl
anthropic:claude-opus-4-5-20251101,pytest-dev__pytest-7490,pytest-dev/pytest,false,23152,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_013_pytest-dev__pytest-7490,2,2,INFRA,22607,545,claude-opus-4-5,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_013_pytest-dev__pytest-7490/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,false,73125,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_018_scikit-learn__scikit-learn-10297,1,1,INFRA,71570,1555,gpt-5.2-pro,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_018_scikit-learn__scikit-learn-10297/ledger.jsonl
openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,false,72523,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_018_scikit-learn__scikit-learn-10297,2,2,INFRA,71707,816,gpt-5.2,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_018_scikit-learn__scikit-learn-10297/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,34867,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_004_scikit-learn__scikit-learn-25747,1,1,INFRA,29069,5798,gpt-5.2-pro,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_004_scikit-learn__scikit-learn-25747/ledger.jsonl
openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,30381,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_004_scikit-learn__scikit-learn-25747,2,2,INFRA,29253,1128,gpt-5.2,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_004_scikit-learn__scikit-learn-25747/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,false,9560,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_019_sphinx-doc__sphinx-11445,1,1,INFRA,6914,2646,gpt-5.2-pro,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_019_sphinx-doc__sphinx-11445/ledger.jsonl
openai:gpt-5.2-2025-12-11,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,false,8671,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_019_sphinx-doc__sphinx-11445,2,2,FAIL,7103,1568,gpt-5.2,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_019_sphinx-doc__sphinx-11445/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,sympy__sympy-12419,sympy/sympy,false,18403,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_020_sympy__sympy-12419,1,1,FAIL,13568,4835,gpt-5.2-pro,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_020_sympy__sympy-12419/ledger.jsonl
openai:gpt-5.2-2025-12-11,sympy__sympy-12419,sympy/sympy,false,14575,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_020_sympy__sympy-12419,2,2,INFRA,13661,914,gpt-5.2,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_020_sympy__sympy-12419/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,sympy__sympy-17630,sympy/sympy,false,28833,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_010_sympy__sympy-17630,1,1,FAIL,22833,6000,gpt-5.2-pro,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_010_sympy__sympy-17630/ledger.jsonl
openai:gpt-5.2-2025-12-11,sympy__sympy-17630,sympy/sympy,false,24401,exp2_central_router_matched_20260408T181820Z,swebench_central_router_direct_penalty_010_sympy__sympy-17630,2,2,INFRA,22940,1461,gpt-5.2,runs/research/phase2/exp2_central_router_matched_20260408T181820Z/swebench_central_router_direct_penalty_010_sympy__sympy-17630/ledger.jsonl
